name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,58347,5,GB,2,4,7,2,8,9,7.5,2,0,6
ESS10e03_3,02.12.2025,58379,1,GB,2,5,7,2,8,7,10.0,5,9,0
ESS10e03_3,02.12.2025,58467,2,GB,2,4,3,5,5,8,7.5,,7,0
ESS10e03_3,02.12.2025,58490,3,GB,1,10,7,5,10,9,0.0,7,8,7
ESS10e03_3,02.12.2025,58533,7,GB,1,3,3,1,2,6,5.0,0,6,8
ESS10e03_3,02.12.2025,58552,4,GB,2,10,8,8,5,8,5.0,5,10,2
ESS10e03_3,02.12.2025,58572,1,GB,1,4,5,4,4,9,7.5,,6,7
ESS10e03_3,02.12.2025,58627,3,GB,1,9,8,4,8,10,5.0,7,7,2
ESS10e03_3,02.12.2025,58708,6,GB,1,8,8,6,7,3,7.5,4,7,2
ESS10e03_3,02.12.2025,58844,5,GB,1,8,9,0,7,7,7.5,6,10,1
ESS10e03_3,02.12.2025,58858,6,GB,1,7,8,6,9,10,10.0,3,9,0
ESS10e03_3,02.12.2025,58878,7,GB,2,0,10,5,10,10,7.5,10,8,8
ESS10e03_3,02.12.2025,58983,7,GB,1,8,10,9,9,8,7.5,7,9,0
ESS10e03_3,02.12.2025,58986,5,GB,2,6,10,0,3,5,0.0,5,0,10
ESS10e03_3,02.12.2025,59004,3,GB,1,9,9,2,10,5,2.5,5,8,0
ESS10e03_3,02.12.2025,59106,6,GB,1,3,2,0,8,8,5.0,5,6,0
ESS10e03_3,02.12.2025,59122,6,GB,2,7,7,5,10,6,7.5,5,8,7
ESS10e03_3,02.12.2025,59128,1,GB,2,8,8,6,7,8,10.0,2,5,3
ESS10e03_3,02.12.2025,59142,3,GB,2,5,6,0,7,5,5.0,5,7,0
ESS10e03_3,02.12.2025,59173,1,GB,1,2,7,3,6,2,7.5,6,6,3
