name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,56338,5,NL,1,6,6,4,7,8,7.5,4,6,10
ESS10e03_3,02.12.2025,56353,4,NL,1,8,8,7,8,9,2.5,8,4,5
ESS10e03_3,02.12.2025,56365,4,NL,2,6,7,4,8,8,5.0,2,8,1
ESS10e03_3,02.12.2025,56366,2,NL,2,6,6,6,7,9,7.5,0,7,1
ESS10e03_3,02.12.2025,56373,5,NL,1,9,8,8,9,7,2.5,7,5,5
ESS10e03_3,02.12.2025,56381,4,NL,2,0,8,0,,9,2.5,5,3,4
ESS10e03_3,02.12.2025,56383,5,NL,2,7,7,7,9,10,10.0,2,6,6
ESS10e03_3,02.12.2025,56449,5,NL,1,8,8,6,8,5,7.5,3,6,10
ESS10e03_3,02.12.2025,56451,2,NL,1,8,9,6,8,8,5.0,3,7,0
ESS10e03_3,02.12.2025,56464,6,NL,1,8,8,2,8,5,10.0,5,6,3
ESS10e03_3,02.12.2025,56510,4,NL,1,8,10,,7,2,5.0,8,2,7
