name,proddate,idno,agegroup,cntry,gndr,trstlgl,trstplc,trstplt,trstsci,ccrdprs,gincdif,lrscale,imwbcnt,rlgdgr
ESS10e03_3,02.12.2025,12854,5,BE,2,6,7,6,8,7,10.0,6,7,6
ESS10e03_3,02.12.2025,12868,3,BE,1,5,8,0,8,3,0.0,8,5,0
ESS10e03_3,02.12.2025,12883,5,BE,2,0,0,1,4,9,10.0,5,7,3
ESS10e03_3,02.12.2025,12925,3,BE,1,7,7,5,8,6,7.5,3,7,1
ESS10e03_3,02.12.2025,12969,6,BE,1,7,9,7,9,7,5.0,7,6,7
ESS10e03_3,02.12.2025,12971,1,BE,2,5,4,6,7,8,7.5,3,6,10
ESS10e03_3,02.12.2025,12987,5,BE,1,7,7,0,8,7,10.0,0,5,3
ESS10e03_3,02.12.2025,12989,6,BE,2,4,6,5,6,7,7.5,8,4,8
ESS10e03_3,02.12.2025,13005,4,BE,2,7,7,7,6,9,10.0,7,5,7
ESS10e03_3,02.12.2025,13020,5,BE,2,5,5,5,6,8,7.5,7,,4
ESS10e03_3,02.12.2025,13030,4,BE,2,5,7,4,4,10,7.5,5,8,10
ESS10e03_3,02.12.2025,13032,4,BE,1,3,2,1,9,4,2.5,7,3,0
ESS10e03_3,02.12.2025,13035,1,BE,1,7,7,5,9,6,7.5,8,6,0
ESS10e03_3,02.12.2025,13037,3,BE,1,1,0,0,2,6,10.0,3,5,1
ESS10e03_3,02.12.2025,13047,3,BE,2,2,2,0,1,3,7.5,,2,0
ESS10e03_3,02.12.2025,13079,4,BE,1,9,8,8,8,6,2.5,7,5,2
ESS10e03_3,02.12.2025,13104,5,BE,1,6,7,6,8,7,7.5,4,4,0
ESS10e03_3,02.12.2025,13108,6,BE,2,3,6,3,8,8,0.0,,5,8
ESS10e03_3,02.12.2025,13127,5,BE,2,5,7,2,7,10,5.0,0,5,0
ESS10e03_3,02.12.2025,13141,1,BE,2,3,3,3,2,5,10.0,0,8,10
ESS10e03_3,02.12.2025,13156,4,BE,1,8,10,6,9,8,7.5,7,5,9
ESS10e03_3,02.12.2025,13167,4,BE,2,7,7,5,8,7,5.0,5,5,0
ESS10e03_3,02.12.2025,13170,5,BE,2,4,5,5,6,7,10.0,4,5,7
ESS10e03_3,02.12.2025,13185,3,BE,1,9,7,5,6,2,10.0,5,7,8
ESS10e03_3,02.12.2025,13186,3,BE,2,10,5,3,0,8,10.0,5,5,10
ESS10e03_3,02.12.2025,13187,5,BE,1,0,0,0,0,0,10.0,5,5,5
ESS10e03_3,02.12.2025,13192,6,BE,2,7,8,8,9,7,7.5,8,8,7
ESS10e03_3,02.12.2025,13193,5,BE,1,6,7,4,8,5,2.5,7,8,5
ESS10e03_3,02.12.2025,13197,1,BE,2,0,4,1,5,6,5.0,4,10,10
ESS10e03_3,02.12.2025,13201,6,BE,2,5,9,5,8,8,2.5,5,8,3
ESS10e03_3,02.12.2025,13223,7,BE,2,0,5,0,5,5,5.0,,5,9
ESS10e03_3,02.12.2025,13226,3,BE,2,0,2,0,7,9,10.0,5,5,8
ESS10e03_3,02.12.2025,13232,2,BE,1,5,7,4,7,5,7.5,3,7,2
ESS10e03_3,02.12.2025,13268,6,BE,2,8,6,7,6,8,7.5,9,8,8
ESS10e03_3,02.12.2025,13269,3,BE,1,6,6,4,7,7,5.0,7,2,5
ESS10e03_3,02.12.2025,13325,2,BE,2,6,6,6,7,8,10.0,4,8,1
ESS10e03_3,02.12.2025,13338,2,BE,1,7,7,7,8,8,5.0,6,8,3
ESS10e03_3,02.12.2025,13340,3,BE,1,8,8,5,8,8,5.0,5,,1
ESS10e03_3,02.12.2025,13352,2,BE,2,,0,5,7,,10.0,5,0,0
ESS10e03_3,02.12.2025,13397,1,BE,1,9,6,5,4,5,7.5,2,7,8
ESS10e03_3,02.12.2025,13406,7,BE,1,5,7,1,8,7,10.0,5,6,0
ESS10e03_3,02.12.2025,13423,5,BE,1,6,8,7,8,5,7.5,8,4,5
ESS10e03_3,02.12.2025,13427,7,BE,1,3,7,4,6,8,5.0,5,7,0
ESS10e03_3,02.12.2025,13432,5,BE,1,6,7,7,8,7,10.0,7,8,5
ESS10e03_3,02.12.2025,13437,3,BE,1,8,8,5,9,7,5.0,4,7,3
ESS10e03_3,02.12.2025,13443,7,BE,2,0,0,0,8,8,10.0,3,8,4
ESS10e03_3,02.12.2025,13466,4,BE,2,2,7,4,7,8,10.0,1,5,3
ESS10e03_3,02.12.2025,13512,7,BE,2,5,8,5,7,8,7.5,10,9,3
ESS10e03_3,02.12.2025,13513,1,BE,2,7,8,5,8,10,10.0,5,6,7
ESS10e03_3,02.12.2025,13540,2,BE,2,9,8,5,7,9,2.5,7,5,4
ESS10e03_3,02.12.2025,13548,5,BE,2,5,7,3,8,0,10.0,5,2,0
ESS10e03_3,02.12.2025,13573,4,BE,1,8,8,3,8,4,7.5,5,4,2
ESS10e03_3,02.12.2025,13592,3,BE,2,6,6,4,5,6,7.5,5,6,2
ESS10e03_3,02.12.2025,13607,5,BE,2,0,4,0,2,7,10.0,5,5,6
ESS10e03_3,02.12.2025,13629,3,BE,1,6,8,6,8,8,7.5,2,5,0
ESS10e03_3,02.12.2025,13637,5,BE,1,7,7,6,8,7,7.5,7,7,3
ESS10e03_3,02.12.2025,13638,6,BE,1,6,7,6,8,6,5.0,7,5,6
ESS10e03_3,02.12.2025,13639,1,BE,1,5,8,6,7,6,7.5,7,3,1
ESS10e03_3,02.12.2025,13666,5,BE,1,4,6,6,9,9,5.0,5,6,2
ESS10e03_3,02.12.2025,13667,6,BE,2,3,7,4,8,3,10.0,5,5,6
ESS10e03_3,02.12.2025,13676,6,BE,1,5,5,3,6,0,7.5,5,4,0
ESS10e03_3,02.12.2025,13689,1,BE,1,9,8,6,10,9,10.0,0,8,10
ESS10e03_3,02.12.2025,13691,5,BE,2,5,5,5,6,3,7.5,5,5,8
ESS10e03_3,02.12.2025,13697,1,BE,1,9,6,6,7,9,5.0,6,6,3
ESS10e03_3,02.12.2025,13699,6,BE,2,3,5,3,7,0,,5,5,5
ESS10e03_3,02.12.2025,13711,1,BE,1,3,6,5,9,7,2.5,6,7,0
